"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
50,25,4,4,17,0,0.16,0.16,0.68,0,78.676963393618,90.7844588806702,484.650499343993,5.783196367588,2000-12-16
51,19,5,3,11,0,0.263157894736842,0.157894736842105,0.578947368421053,0,86.6658505096778,91.7168770897794,418.454737837086,5.56380715883774,2000-12-23
52,19,3,4,12,0,0.157894736842105,0.210526315789474,0.631578947368421,0,88.6694442400479,86.062099116007,374.427704610428,3.77118108544233,2000-12-30
53,22,6,3,13,0,0.272727272727273,0.136363636363636,0.590909090909091,0,88.4615978419683,79.8710505426246,343.300145930649,2.17026055246403,2001-01-06
54,24,5,5,14,0,0.208333333333333,0.208333333333333,0.583333333333333,0,89.2364136596184,79.2862586942382,305.207378884228,1.15091860461005,2001-01-13
55,22,6,4,12,0,0.272727272727273,0.181818181818182,0.545454545454545,0,96.5825607793613,84.0865612375859,285.568636036777,0.584253231620627,2001-01-20
56,14,4,3,7,0,0.285714285714286,0.214285714285714,0.5,0,103.466377445189,91.043326082411,297.291831609971,0.289417432593014,2001-01-27
57,23,4,5,14,0,0.173913043478261,0.217391304347826,0.608695652173913,0,113.131514933809,96.8384262109031,305.078434528283,0.14135219545731,2001-02-03
58,14,5,4,5,0,0.357142857142857,0.285714285714286,0.357142857142857,0,123.783122061299,95.0199976502234,297.267964153995,0.0684629659013279,2001-02-10
59,13,4,2,7,0,0.307692307692308,0.153846153846154,0.538461538461538,0,124.962091858887,99.4901302630347,295.469885432262,0.032994691278292,2001-02-17
60,21,1,4,16,0,0.0476190476190476,0.19047619047619,0.761904761904762,0,122.160150136278,103.957523128014,292.907836188008,0.0158536701959155,2001-02-24
61,11,3,2,6,0,0.272727272727273,0.181818181818182,0.545454545454545,0,123.468730374772,101.36977757763,267.86251804812,0.00760376244960025,2001-03-03
62,16,1,4,11,0,0.0625,0.25,0.6875,0,111.626397743896,97.3290714481448,273.583299146512,0.00364293077838941,2001-03-10
63,24,6,2,16,0,0.25,0.0833333333333333,0.666666666666667,0,98.7260528921015,99.2827235441444,287.833324388629,0.00174415451739647,2001-03-17
64,18,4,1,12,1,0.222222222222222,0.0555555555555556,0.666666666666667,0.0555555555555556,85.1298039920902,99.6966898766409,302.407330755684,0.000834727454880951,2001-03-24
